Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Jim ClarkCLA,Lotus Ford,108,2:03:13.200,9
2,6,Graham HillHIL,Lotus Ford,108,+6.300s,6
3,2,Denny HulmeHUL,Brabham Repco,107,+1 lap,4
4,15,Jo SiffertSIF,Cooper Maserati,106,+2 laps,3
5,1,Jack BrabhamBRA,Brabham Repco,104,+4 laps,2
6,16,Jo BonnierBON,Cooper Maserati,101,+7 laps,1
7,22,Jean-Pierre BeltoiseBEL,Matra Ford,101,+7 laps,0
NC,3,John SurteesSUR,Honda,96,DNF,0
NC,9,Chris AmonAMO,Ferrari,95,DNF,0
NC,7,Jackie StewartSTE,BRM,72,DNF,0
NC,21,Jacky IckxICK,Cooper Maserati,45,DNF,0
NC,19,Guy  Ligier LIG,Brabham Repco,43,DNF,0
NC,17,Chris   IrwinIRW,BRM,41,DNF,0
NC,8,Mike SpenceSPE,BRM,35,DNF,0
NC,4,Jochen RindtRIN,Cooper Maserati,33,DNF,0
NC,11,Dan GurneyGUR,Eagle Weslake,24,DNF,0
NC,14,Bruce McLarenMCL,McLaren BRM,16,DNF,0
NC,18,Moises SolanaSOL,Lotus Ford,7,DNF,0
