Pos,No,Driver,Car,Time,Gap,Laps
1,9,Mika HakkinenHAK,McLaren Mercedes,1:22.000,,27
2,3,Jacques VilleneuveVIL,Williams Renault,1:22.063,+0.063s,24
3,5,Michael SchumacherMSC,Ferrari,1:22.586,+0.586s,29
4,10,David CoulthardCOU,McLaren Mercedes,1:22.712,+0.712s,24
5,12,Giancarlo FisichellaFIS,Jordan Peugeot,1:22.962,+0.962s,29
6,4,Heinz-Harald FrentzenFRE,Williams Renault,1:23.022,+1.022s,25
7,16,Johnny HerbertHER,Sauber Petronas,1:23.131,+1.131s,29
8,8,Alexander WurzWUR,Benetton Renault,1:23.161,+1.161s,24
9,22,Rubens BarrichelloBAR,Stewart Ford,1:23.577,+1.577s,26
10,7,Jean AlesiALE,Benetton Renault,1:23.607,+1.607s,24
11,6,Eddie IrvineIRV,Ferrari,1:23.614,+1.614s,15
12,11,Ralf SchumacherRSC,Jordan Peugeot,1:23.647,+1.647s,26
13,15,Shinji NakanoNAK,Prost Mugen Honda,1:23.823,+1.823s,27
14,1,Damon HillHIL,Arrows Yamaha,1:23.871,+1.871s,27
15,14,Jarno TrulliTRU,Prost Mugen Honda,1:24.172,+2.172s,15
16,17,Norberto FontanaFON,Sauber Petronas,1:24.181,+2.181s,29
17,23,Jan MagnussenMAG,Stewart Ford,1:24.181,+2.181s,20
18,20,Ukyo KatayamaKAT,Minardi Hart,1:24.716,+2.716s,29
19,2,Pedro DinizDIN,Arrows Yamaha,1:24.961,+2.961s,26
20,19,Mika SaloSAL,Tyrrell Ford,1:25.015,+3.015s,29
21,18,Jos VerstappenVER,Tyrrell Ford,1:25.195,+3.195s,26
22,21,Tarso MarquesMAR,Minardi Hart,1:25.725,+3.725s,28
